"X","index","sid","dyad","user_id","other_id","participant_condition","other_condition","question_content","measure","condition"
668,668,"mk:real_meeting_experiment_prolific:5","p4p8","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5p8","S","S","liked",7,"SS"
669,669,"mk:real_meeting_experiment_prolific:5","p4p8","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5p8","S","S","other_liked",7,"SS"
670,670,"mk:real_meeting_experiment_prolific:5","p4p8","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5p8","S","S","conversation_quality",6,"SS"
671,671,"mk:real_meeting_experiment_prolific:5","p4p8","mk:real_meeting_experiment_prolific:5p4","mk:real_meeting_experiment_prolific:5p8","S","S","video_conf_quality",6,"SS"
672,672,"mk:real_meeting_experiment_prolific:5","p4p8","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5p4","S","S","liked",7,"SS"
673,673,"mk:real_meeting_experiment_prolific:5","p4p8","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5p4","S","S","other_liked",7,"SS"
674,674,"mk:real_meeting_experiment_prolific:5","p4p8","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5p4","S","S","conversation_quality",7,"SS"
675,675,"mk:real_meeting_experiment_prolific:5","p4p8","mk:real_meeting_experiment_prolific:5p8","mk:real_meeting_experiment_prolific:5p4","S","S","video_conf_quality",7,"SS"
676,676,"mk:real_meeting_experiment_prolific:6","p1p5","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p5","U","U","liked",7,"UU"
677,677,"mk:real_meeting_experiment_prolific:6","p1p5","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p5","U","U","other_liked",7,"UU"
678,678,"mk:real_meeting_experiment_prolific:6","p1p5","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p5","U","U","conversation_quality",5,"UU"
679,679,"mk:real_meeting_experiment_prolific:6","p1p5","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p5","U","U","video_conf_quality",7,"UU"
680,680,"mk:real_meeting_experiment_prolific:6","p1p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p1","U","U","liked",5,"UU"
681,681,"mk:real_meeting_experiment_prolific:6","p1p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p1","U","U","other_liked",5,"UU"
682,682,"mk:real_meeting_experiment_prolific:6","p1p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p1","U","U","conversation_quality",5,"UU"
683,683,"mk:real_meeting_experiment_prolific:6","p1p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p1","U","U","video_conf_quality",7,"UU"
684,684,"mk:real_meeting_experiment_prolific:6","p1p6","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p6","S","U","liked",6,"SU"
685,685,"mk:real_meeting_experiment_prolific:6","p1p6","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p6","S","U","other_liked",6,"SU"
686,686,"mk:real_meeting_experiment_prolific:6","p1p6","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p6","S","U","conversation_quality",6,"SU"
687,687,"mk:real_meeting_experiment_prolific:6","p1p6","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p6","S","U","video_conf_quality",4,"SU"
688,688,"mk:real_meeting_experiment_prolific:6","p1p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p1","U","S","liked",6,"US"
689,689,"mk:real_meeting_experiment_prolific:6","p1p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p1","U","S","other_liked",6,"US"
690,690,"mk:real_meeting_experiment_prolific:6","p1p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p1","U","S","conversation_quality",6,"US"
691,691,"mk:real_meeting_experiment_prolific:6","p1p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p1","U","S","video_conf_quality",6,"US"
692,692,"mk:real_meeting_experiment_prolific:6","p1p7","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p7","S","S","liked",7,"SS"
693,693,"mk:real_meeting_experiment_prolific:6","p1p7","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p7","S","S","other_liked",7,"SS"
694,694,"mk:real_meeting_experiment_prolific:6","p1p7","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p7","S","S","conversation_quality",7,"SS"
695,695,"mk:real_meeting_experiment_prolific:6","p1p7","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p7","S","S","video_conf_quality",7,"SS"
696,696,"mk:real_meeting_experiment_prolific:6","p1p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p1","S","S","liked",7,"SS"
697,697,"mk:real_meeting_experiment_prolific:6","p1p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p1","S","S","other_liked",7,"SS"
698,698,"mk:real_meeting_experiment_prolific:6","p1p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p1","S","S","conversation_quality",7,"SS"
699,699,"mk:real_meeting_experiment_prolific:6","p1p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p1","S","S","video_conf_quality",7,"SS"
700,700,"mk:real_meeting_experiment_prolific:6","p1p8","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p8","U","S","liked",5,"US"
701,701,"mk:real_meeting_experiment_prolific:6","p1p8","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p8","U","S","other_liked",4,"US"
702,702,"mk:real_meeting_experiment_prolific:6","p1p8","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p8","U","S","conversation_quality",4,"US"
703,703,"mk:real_meeting_experiment_prolific:6","p1p8","mk:real_meeting_experiment_prolific:6p1","mk:real_meeting_experiment_prolific:6p8","U","S","video_conf_quality",7,"US"
704,704,"mk:real_meeting_experiment_prolific:6","p1p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p1","S","U","liked",7,"SU"
705,705,"mk:real_meeting_experiment_prolific:6","p1p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p1","S","U","other_liked",7,"SU"
706,706,"mk:real_meeting_experiment_prolific:6","p1p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p1","S","U","conversation_quality",7,"SU"
707,707,"mk:real_meeting_experiment_prolific:6","p1p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p1","S","U","video_conf_quality",7,"SU"
708,708,"mk:real_meeting_experiment_prolific:6","p2p5","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p5","S","S","liked",5,"SS"
709,709,"mk:real_meeting_experiment_prolific:6","p2p5","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p5","S","S","other_liked",3,"SS"
710,710,"mk:real_meeting_experiment_prolific:6","p2p5","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p5","S","S","conversation_quality",5,"SS"
711,711,"mk:real_meeting_experiment_prolific:6","p2p5","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p5","S","S","video_conf_quality",6,"SS"
712,712,"mk:real_meeting_experiment_prolific:6","p2p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p2","S","S","liked",6,"SS"
713,713,"mk:real_meeting_experiment_prolific:6","p2p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p2","S","S","other_liked",6,"SS"
714,714,"mk:real_meeting_experiment_prolific:6","p2p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p2","S","S","conversation_quality",7,"SS"
715,715,"mk:real_meeting_experiment_prolific:6","p2p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p2","S","S","video_conf_quality",7,"SS"
716,716,"mk:real_meeting_experiment_prolific:6","p2p6","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p6","U","S","liked",1,"US"
717,717,"mk:real_meeting_experiment_prolific:6","p2p6","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p6","U","S","other_liked",1,"US"
718,718,"mk:real_meeting_experiment_prolific:6","p2p6","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p6","U","S","conversation_quality",1,"US"
719,719,"mk:real_meeting_experiment_prolific:6","p2p6","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p6","U","S","video_conf_quality",6,"US"
720,720,"mk:real_meeting_experiment_prolific:6","p2p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p2","S","U","liked",6,"SU"
721,721,"mk:real_meeting_experiment_prolific:6","p2p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p2","S","U","other_liked",6,"SU"
722,722,"mk:real_meeting_experiment_prolific:6","p2p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p2","S","U","conversation_quality",6,"SU"
723,723,"mk:real_meeting_experiment_prolific:6","p2p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p2","S","U","video_conf_quality",6,"SU"
724,724,"mk:real_meeting_experiment_prolific:6","p2p7","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p7","U","U","liked",5,"UU"
725,725,"mk:real_meeting_experiment_prolific:6","p2p7","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p7","U","U","other_liked",4,"UU"
726,726,"mk:real_meeting_experiment_prolific:6","p2p7","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p7","U","U","conversation_quality",5,"UU"
727,727,"mk:real_meeting_experiment_prolific:6","p2p7","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p7","U","U","video_conf_quality",7,"UU"
728,728,"mk:real_meeting_experiment_prolific:6","p2p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p2","U","U","liked",7,"UU"
729,729,"mk:real_meeting_experiment_prolific:6","p2p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p2","U","U","other_liked",7,"UU"
730,730,"mk:real_meeting_experiment_prolific:6","p2p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p2","U","U","conversation_quality",7,"UU"
731,731,"mk:real_meeting_experiment_prolific:6","p2p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p2","U","U","video_conf_quality",7,"UU"
732,732,"mk:real_meeting_experiment_prolific:6","p2p8","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p8","S","U","liked",5,"SU"
733,733,"mk:real_meeting_experiment_prolific:6","p2p8","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p8","S","U","other_liked",5,"SU"
734,734,"mk:real_meeting_experiment_prolific:6","p2p8","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p8","S","U","conversation_quality",7,"SU"
735,735,"mk:real_meeting_experiment_prolific:6","p2p8","mk:real_meeting_experiment_prolific:6p2","mk:real_meeting_experiment_prolific:6p8","S","U","video_conf_quality",7,"SU"
736,736,"mk:real_meeting_experiment_prolific:6","p2p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p2","U","S","liked",7,"US"
737,737,"mk:real_meeting_experiment_prolific:6","p2p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p2","U","S","other_liked",7,"US"
738,738,"mk:real_meeting_experiment_prolific:6","p2p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p2","U","S","conversation_quality",7,"US"
739,739,"mk:real_meeting_experiment_prolific:6","p2p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p2","U","S","video_conf_quality",7,"US"
740,740,"mk:real_meeting_experiment_prolific:6","p3p5","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p5","U","S","liked",6,"US"
741,741,"mk:real_meeting_experiment_prolific:6","p3p5","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p5","U","S","other_liked",6,"US"
742,742,"mk:real_meeting_experiment_prolific:6","p3p5","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p5","U","S","conversation_quality",6,"US"
743,743,"mk:real_meeting_experiment_prolific:6","p3p5","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p5","U","S","video_conf_quality",6,"US"
744,744,"mk:real_meeting_experiment_prolific:6","p3p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p3","S","U","liked",4,"SU"
745,745,"mk:real_meeting_experiment_prolific:6","p3p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p3","S","U","other_liked",4,"SU"
746,746,"mk:real_meeting_experiment_prolific:6","p3p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p3","S","U","conversation_quality",4,"SU"
747,747,"mk:real_meeting_experiment_prolific:6","p3p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p3","S","U","video_conf_quality",6,"SU"
748,748,"mk:real_meeting_experiment_prolific:6","p3p6","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p6","S","S","liked",6,"SS"
749,749,"mk:real_meeting_experiment_prolific:6","p3p6","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p6","S","S","other_liked",6,"SS"
750,750,"mk:real_meeting_experiment_prolific:6","p3p6","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p6","S","S","conversation_quality",6,"SS"
751,751,"mk:real_meeting_experiment_prolific:6","p3p6","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p6","S","S","video_conf_quality",6,"SS"
752,752,"mk:real_meeting_experiment_prolific:6","p3p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p3","S","S","liked",5,"SS"
753,753,"mk:real_meeting_experiment_prolific:6","p3p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p3","S","S","other_liked",4,"SS"
754,754,"mk:real_meeting_experiment_prolific:6","p3p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p3","S","S","conversation_quality",5,"SS"
755,755,"mk:real_meeting_experiment_prolific:6","p3p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p3","S","S","video_conf_quality",4,"SS"
756,756,"mk:real_meeting_experiment_prolific:6","p3p7","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p7","S","U","liked",6,"SU"
757,757,"mk:real_meeting_experiment_prolific:6","p3p7","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p7","S","U","other_liked",6,"SU"
758,758,"mk:real_meeting_experiment_prolific:6","p3p7","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p7","S","U","conversation_quality",6,"SU"
759,759,"mk:real_meeting_experiment_prolific:6","p3p7","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p7","S","U","video_conf_quality",6,"SU"
760,760,"mk:real_meeting_experiment_prolific:6","p3p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p3","U","S","liked",6,"US"
761,761,"mk:real_meeting_experiment_prolific:6","p3p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p3","U","S","other_liked",4,"US"
762,762,"mk:real_meeting_experiment_prolific:6","p3p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p3","U","S","conversation_quality",7,"US"
763,763,"mk:real_meeting_experiment_prolific:6","p3p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p3","U","S","video_conf_quality",4,"US"
764,764,"mk:real_meeting_experiment_prolific:6","p3p8","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p8","U","U","liked",6,"UU"
765,765,"mk:real_meeting_experiment_prolific:6","p3p8","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p8","U","U","other_liked",6,"UU"
766,766,"mk:real_meeting_experiment_prolific:6","p3p8","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p8","U","U","conversation_quality",6,"UU"
767,767,"mk:real_meeting_experiment_prolific:6","p3p8","mk:real_meeting_experiment_prolific:6p3","mk:real_meeting_experiment_prolific:6p8","U","U","video_conf_quality",6,"UU"
768,768,"mk:real_meeting_experiment_prolific:6","p3p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p3","U","U","liked",7,"UU"
769,769,"mk:real_meeting_experiment_prolific:6","p3p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p3","U","U","other_liked",7,"UU"
770,770,"mk:real_meeting_experiment_prolific:6","p3p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p3","U","U","conversation_quality",7,"UU"
771,771,"mk:real_meeting_experiment_prolific:6","p3p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p3","U","U","video_conf_quality",7,"UU"
772,772,"mk:real_meeting_experiment_prolific:6","p4p5","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p5","S","U","liked",7,"SU"
773,773,"mk:real_meeting_experiment_prolific:6","p4p5","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p5","S","U","other_liked",7,"SU"
774,774,"mk:real_meeting_experiment_prolific:6","p4p5","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p5","S","U","conversation_quality",7,"SU"
775,775,"mk:real_meeting_experiment_prolific:6","p4p5","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p5","S","U","video_conf_quality",7,"SU"
776,776,"mk:real_meeting_experiment_prolific:6","p4p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p4","U","S","liked",4,"US"
777,777,"mk:real_meeting_experiment_prolific:6","p4p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p4","U","S","other_liked",4,"US"
778,778,"mk:real_meeting_experiment_prolific:6","p4p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p4","U","S","conversation_quality",5,"US"
779,779,"mk:real_meeting_experiment_prolific:6","p4p5","mk:real_meeting_experiment_prolific:6p5","mk:real_meeting_experiment_prolific:6p4","U","S","video_conf_quality",6,"US"
780,780,"mk:real_meeting_experiment_prolific:6","p4p6","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p6","U","U","liked",7,"UU"
781,781,"mk:real_meeting_experiment_prolific:6","p4p6","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p6","U","U","other_liked",7,"UU"
782,782,"mk:real_meeting_experiment_prolific:6","p4p6","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p6","U","U","conversation_quality",7,"UU"
783,783,"mk:real_meeting_experiment_prolific:6","p4p6","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p6","U","U","video_conf_quality",7,"UU"
784,784,"mk:real_meeting_experiment_prolific:6","p4p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p4","U","U","liked",5,"UU"
785,785,"mk:real_meeting_experiment_prolific:6","p4p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p4","U","U","other_liked",4,"UU"
786,786,"mk:real_meeting_experiment_prolific:6","p4p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p4","U","U","conversation_quality",5,"UU"
787,787,"mk:real_meeting_experiment_prolific:6","p4p6","mk:real_meeting_experiment_prolific:6p6","mk:real_meeting_experiment_prolific:6p4","U","U","video_conf_quality",6,"UU"
788,788,"mk:real_meeting_experiment_prolific:6","p4p7","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p7","U","S","liked",7,"US"
789,789,"mk:real_meeting_experiment_prolific:6","p4p7","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p7","U","S","other_liked",7,"US"
790,790,"mk:real_meeting_experiment_prolific:6","p4p7","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p7","U","S","conversation_quality",7,"US"
791,791,"mk:real_meeting_experiment_prolific:6","p4p7","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p7","U","S","video_conf_quality",7,"US"
792,792,"mk:real_meeting_experiment_prolific:6","p4p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p4","S","U","liked",4,"SU"
793,793,"mk:real_meeting_experiment_prolific:6","p4p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p4","S","U","other_liked",6,"SU"
794,794,"mk:real_meeting_experiment_prolific:6","p4p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p4","S","U","conversation_quality",4,"SU"
795,795,"mk:real_meeting_experiment_prolific:6","p4p7","mk:real_meeting_experiment_prolific:6p7","mk:real_meeting_experiment_prolific:6p4","S","U","video_conf_quality",7,"SU"
796,796,"mk:real_meeting_experiment_prolific:6","p4p8","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p8","S","S","liked",7,"SS"
797,797,"mk:real_meeting_experiment_prolific:6","p4p8","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p8","S","S","other_liked",7,"SS"
798,798,"mk:real_meeting_experiment_prolific:6","p4p8","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p8","S","S","conversation_quality",7,"SS"
799,799,"mk:real_meeting_experiment_prolific:6","p4p8","mk:real_meeting_experiment_prolific:6p4","mk:real_meeting_experiment_prolific:6p8","S","S","video_conf_quality",7,"SS"
800,800,"mk:real_meeting_experiment_prolific:6","p4p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p4","S","S","liked",7,"SS"
801,801,"mk:real_meeting_experiment_prolific:6","p4p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p4","S","S","other_liked",7,"SS"
802,802,"mk:real_meeting_experiment_prolific:6","p4p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p4","S","S","conversation_quality",7,"SS"
803,803,"mk:real_meeting_experiment_prolific:6","p4p8","mk:real_meeting_experiment_prolific:6p8","mk:real_meeting_experiment_prolific:6p4","S","S","video_conf_quality",7,"SS"
