"dyad_std","question_content","relationship1","relationship2"
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p5","other_liked",-0.159042358398436,0.152369181315104
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p5","video_conf_quality",0.698117937360493,0.0849689301990351
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p6","conversation_quality",0.0137571304563515,0.929935515873018
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p6","liked",-0.0902399941096217,0.677785722036212
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p6","other_liked",-0.0560675726996527,0.261823866102432
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p6","video_conf_quality",-2.43316020662822,0.510707794673862
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p7","conversation_quality",-0.188764299665176,1.27351597377232
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p7","liked",-0.260073707217259,0.484717959449407
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p7","other_liked",-0.255884806315104,-0.113418579101562
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p7","video_conf_quality",0.725787208193825,0.446622576032368
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p8","conversation_quality",-0.478315080915177,-1.51701136997768
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p8","liked",-0.272931780133927,-0.36114792596726
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p8","other_liked",-0.26874287923177,0.0407155354817714
"mk:prolific_participant_real_3:2p4_mk:prolific_participant_real_3:2p8","video_conf_quality",-0.134889875139507,-0.0820232573009649
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p5","conversation_quality",0.435399615575399,0.262507362971232
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p5","liked",0.385826958550348,0.0336337619357652
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p5","other_liked",0.751457274906219,-0.0114694625612293
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p5","video_conf_quality",1.04342409164187,-0.145011780753966
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p7","conversation_quality",-0.0655769469246001,-1.23651607452877
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p7","liked",0.0795118543836821,-1.2707282172309
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p7","other_liked",-0.387540120927114,-1.48347467089456
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p7","video_conf_quality",0.445605081225199,0.0901770213293664
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p8","conversation_quality",0.0460766989087329,-0.126815553695434
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p8","liked",-0.00349595811631787,0.644310845269098
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p8","other_liked",-0.234667399572947,0.169153909834605
"mk:real_meeting_experiment_prolific:2p1_mk:real_meeting_experiment_prolific:2p8","video_conf_quality",-1.0119144500248,0.131680927579367
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p5","conversation_quality",0.188429332914808,0.3805171421596
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p5","liked",0.334487915039063,0.361638387044272
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p5","other_liked",0.276666913713727,0.480773562476748
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p5","video_conf_quality",0.481098720005581,0.557992844354541
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p6","conversation_quality",1.06213572668651,0.0507018074156766
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p6","liked",0.207170274522571,0.0167609320746545
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p6","other_liked",-0.234314752003503,-0.165617140512618
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p6","video_conf_quality",-0.025694831969246,-0.0494171626984112
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p7","conversation_quality",-0.312547229585191,-0.1185062953404
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p7","liked",0.0281728108723973,0.0572764078776062
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p7","other_liked",0.137669517880394,1.00876835414341
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p7","video_conf_quality",-0.116720290411086,-0.206818353562127
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p8","conversation_quality",-0.200893583751858,-0.00880577450706621
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p8","liked",-0.0548350016276027,-0.0276845296223946
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p8","other_liked",0.290542239234561,-0.338603065127418
"mk:real_meeting_experiment_prolific:2p2_mk:real_meeting_experiment_prolific:2p8","video_conf_quality",0.425760178338915,-0.165314447312126
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p5","conversation_quality",0.106398082914808,-0.3694828578404
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p5","liked",0.0716298421223955,-0.402196248372395
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p5","other_liked",0.24916040329706,-0.546732947939918
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p5","video_conf_quality",0.218240647088915,-0.205841791062126
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p6","conversation_quality",-1.01989552331349,0.300701807415677
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p6","liked",-0.0556877983940964,0.252926296657987
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p6","other_liked",-0.26182126242017,0.806876349070716
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p6","video_conf_quality",-0.288552904885912,0.186748201884922
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p7","conversation_quality",0.605421520414809,0.1314937046596
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p7","liked",-0.234685262044271,0.293441772460939
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p7","other_liked",0.110163007463727,-0.0187381562732511
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p7","video_conf_quality",-0.379578363327752,0.0293470110212057
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p8","conversation_quality",-0.282924833751858,0.241194225492934
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p8","liked",-0.317693074544271,0.208480834960938
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p8","other_liked",-0.736964271182106,-0.366109575544084
"mk:real_meeting_experiment_prolific:2p3_mk:real_meeting_experiment_prolific:2p8","video_conf_quality",0.162902105422249,0.0708509172712066
"mk:real_meeting_experiment_prolific:2p4_mk:real_meeting_experiment_prolific:2p5","conversation_quality",-0.712775094168525,-0.355648222423733
"mk:real_meeting_experiment_prolific:2p4_mk:real_meeting_experiment_prolific:2p5","liked",-0.719874064127604,-0.0267079671223946
"mk:real_meeting_experiment_prolific:2p4_mk:real_meeting_experiment_prolific:2p5","other_liked",-1.13983699253627,0.064269656226748
"mk:real_meeting_experiment_prolific:2p4_mk:real_meeting_experiment_prolific:2p5","video_conf_quality",-1.58709789457775,-1.01118033272879
"mk:real_meeting_experiment_prolific:2p4_mk:real_meeting_experiment_prolific:2p6","conversation_quality",-1.83906870039682,0.314536442832344
"mk:real_meeting_experiment_prolific:2p4_mk:real_meeting_experiment_prolific:2p6","liked",-1.8471917046441,0.628414577907987
