,sid,user_id,other_id,participant_condition,other_condition,question_content,Unnamed: 0,measure
690,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p7,S,U,other_liked,345.0,-0.160807291666666
691,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p7,S,U,video_conf_quality,345.0,-0.284830729166664
692,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p8,U,U,conversation_quality,347.0,-0.153157552083333
693,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p8,U,U,liked,347.0,0.0486653645833348
694,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p8,U,U,other_liked,347.0,0.1455078125
695,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p3,mk:real_meeting_experiment_prolific:6p8,U,U,video_conf_quality,347.0,-0.326334635416664
696,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p5,S,U,conversation_quality,349.0,0.428873697916668
697,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p5,S,U,liked,349.0,0.115885416666667
698,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p5,S,U,other_liked,349.0,0.338216145833335
699,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p5,S,U,video_conf_quality,349.0,0.0896809895833357
700,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p6,U,U,conversation_quality,351.0,0.957519531250001
701,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p6,U,U,liked,351.0,0.978515625000001
702,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p6,U,U,other_liked,351.0,0.866861979166668
703,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p6,U,U,video_conf_quality,351.0,0.687500000000002
704,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p7,U,S,conversation_quality,353.0,0.0118815104166679
705,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p7,U,S,liked,353.0,0.0467122395833339
706,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p7,U,S,other_liked,353.0,0.0882161458333348
707,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p7,U,S,video_conf_quality,353.0,-0.0773111979166643
708,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p8,S,S,conversation_quality,355.0,0.151204427083334
709,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p8,S,S,liked,355.0,0.35302734375
710,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p8,S,S,other_liked,355.0,0.394531250000001
711,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p4,mk:real_meeting_experiment_prolific:6p8,S,S,video_conf_quality,355.0,-0.118815104166664
712,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p1,U,U,conversation_quality,320.0,-0.624511718749998
713,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p1,U,U,liked,320.0,-0.408854166666666
714,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p1,U,U,other_liked,320.0,-0.450846354166666
715,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p1,U,U,video_conf_quality,320.0,0.24235026041667
716,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p2,S,S,conversation_quality,332.0,1.06917317708333
717,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p2,S,S,liked,332.0,0.534830729166668
718,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p2,S,S,other_liked,332.0,0.5205078125
719,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p2,S,S,video_conf_quality,332.0,0.228515625000003
720,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p3,S,U,conversation_quality,342.0,-1.29052734375
721,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p3,S,U,liked,342.0,-0.852539062499999
722,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p3,S,U,other_liked,342.0,-0.365885416666667
723,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p3,S,U,video_conf_quality,342.0,0.341145833333336
724,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p4,U,S,conversation_quality,350.0,0.0157877604166679
725,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p4,U,S,liked,350.0,-0.546223958333333
726,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p4,U,S,other_liked,350.0,-0.782877604166666
727,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p5,mk:real_meeting_experiment_prolific:6p4,U,S,video_conf_quality,350.0,-0.618326822916663
728,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p1,U,S,conversation_quality,322.0,0.236165364583336
729,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p1,U,S,liked,322.0,0.117838541666667
730,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p1,U,S,other_liked,322.0,0.409830729166668
731,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p1,U,S,video_conf_quality,322.0,0.0071614583333365
732,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p2,S,U,conversation_quality,334.0,-0.0701497395833313
733,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p2,S,U,liked,334.0,0.0615234375000009
734,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p2,S,U,other_liked,334.0,0.381184895833334
735,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p2,S,U,video_conf_quality,334.0,-0.0066731770833303
736,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p3,S,S,conversation_quality,344.0,-0.429850260416664
737,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p3,S,S,liked,344.0,-0.325846354166666
738,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p3,S,S,other_liked,344.0,-0.505208333333333
739,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p3,S,S,video_conf_quality,344.0,-0.894042968749997
740,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p4,U,U,conversation_quality,352.0,-0.123535156249998
741,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p4,U,U,liked,352.0,-0.01953125
742,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p4,U,U,other_liked,352.0,-0.922200520833332
743,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p6,mk:real_meeting_experiment_prolific:6p4,U,U,video_conf_quality,352.0,0.146484375000004
744,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p1,S,S,conversation_quality,324.0,0.624511718750002
745,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p1,S,S,liked,324.0,0.687011718750001
746,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p1,S,S,other_liked,324.0,0.631184895833334
747,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p1,S,S,video_conf_quality,324.0,0.409342447916669
748,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p2,U,U,conversation_quality,336.0,0.318196614583335
749,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p2,U,U,liked,336.0,0.630696614583335
750,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p2,U,U,other_liked,336.0,0.6025390625
751,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p2,U,U,video_conf_quality,336.0,0.395507812500002
752,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p3,U,S,conversation_quality,346.0,0.958496093750002
753,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p3,U,S,liked,346.0,0.243326822916668
754,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p3,U,S,other_liked,346.0,-1.28385416666667
755,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p3,U,S,video_conf_quality,346.0,-1.49186197916667
756,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p4,S,U,conversation_quality,354.0,-1.73518880208333
757,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p4,S,U,liked,354.0,-1.45035807291667
758,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p4,S,U,other_liked,354.0,0.299153645833334
759,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p7,mk:real_meeting_experiment_prolific:6p4,S,U,video_conf_quality,354.0,0.548665364583336
760,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p1,S,U,conversation_quality,326.0,0.0958658854166687
761,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p1,S,U,liked,326.0,-0.0086263020833321
762,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p1,S,U,other_liked,326.0,-0.0644531249999982
763,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p1,S,U,video_conf_quality,326.0,-0.13313802083333
764,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p2,U,S,conversation_quality,338.0,-0.210449218749998
765,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p2,U,S,liked,338.0,-0.0649414062499982
766,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p2,U,S,other_liked,338.0,-0.0930989583333321
767,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p2,U,S,video_conf_quality,338.0,-0.146972656249997
768,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p3,U,U,conversation_quality,348.0,0.429850260416669
769,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p3,U,U,liked,348.0,0.547688802083335
770,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p3,U,U,other_liked,348.0,1.0205078125
771,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p3,U,U,video_conf_quality,348.0,0.965657552083336
772,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p4,S,S,conversation_quality,356.0,0.736165364583335
773,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p4,S,S,liked,356.0,0.854003906250001
774,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p4,S,S,other_liked,356.0,0.603515625000002
775,mk:real_meeting_experiment_prolific:6,mk:real_meeting_experiment_prolific:6p8,mk:real_meeting_experiment_prolific:6p4,S,S,video_conf_quality,356.0,0.0061848958333365
